S.No,Type,Sector,QP Name,QP ID,NSQF Level,Contains Electives/Options,Number of Electives/ Options,Elective/Option Name,Compulsary NOS Count,Elective/Optional NOS count,Total No. of NOS,Version No.,Educational Qualification,Theory for Compulsory NOSs (hours),Practical for Compulsory NOSs (hours),Total Hours for Compulsory NOSs,Elective/Option Theory (hours),Elective/Option Practical (hours),Minimum hours duration for QP (hours),Mandatory OJT ,Recommended OJT ,Curriculum Available ,PH Available,FG Available,Job Roles in PMKVY 2.0,Job Roles in PMKVY 2.0 (9th SC Remarks),Job Roles in PMKVY 2.0 (2018-20),Job Roles Readiness for CSSM
111,QP-NOS,Agriculture,Farm Workshop Foreman/Supervisor,AGR/Q1109,5,0,0,0,4,0,4,1,"10th Class/ITI, Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
112,QP-NOS,Agriculture,Farm Workshop/Service Manager,AGR/Q1110,6,0,0,0,3,0,3,1,B.Tech/ B.E / Graduate in Business Administration ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
113,QP-NOS,Agriculture,Feed Technician,AGR/Q5109,4,0,0,0,3,0,3,1,"8th Class, Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
114,QP-NOS,Agriculture,Fish Seed Grower,AGR/Q4908,5,0,0,0,3,0,3,1,"10th Class ,Preferably",65.0,145.0,210.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
115,QP-NOS,Agriculture,Fisheries Extension Associate,AGR/Q5107,3,0,0,0,2,0,2,1,"5th Class, Preferably",56.0,144.0,200.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,0,0,0,0
116,QP-NOS,Agriculture,Fishing boat deckhand,AGR/Q5101,4,0,0,0,3,0,3,1,"5th Class, Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
117,QP-NOS,Agriculture,Fishing Boat Driver ( Small Mechanized vessels< 20 OAL),AGR/Q5002,4,0,0,0,3,0,3,1,"8th Class, Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
118,QP-NOS,Agriculture,Fishing boat maintenance worker,AGR/Q5102,3,0,0,0,3,0,3,1,"5th Class, Preferably",50.0,160.0,210.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
119,QP-NOS,Agriculture,Fishing boat mechanic,AGR/Q5103,4,0,0,0,3,0,3,1,"8th Class, Preferably",60.0,180.0,240.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
120,QP-NOS,Agriculture,Floriculturist - Open cultivation,AGR/Q0701,4,0,0,0,4,0,4,1,"5th Class Pass ,Preferably",80.0,120.0,200.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,0,*May be added from 1-Apr-2018; 9th SC,Yes,Cat 1 (Phase 1)
121,QP-NOS,Agriculture,Floriculturist - Protected cultivation,AGR/Q0702,4,0,0,0,4,0,4,1,"5th Class Pass ,Preferably",85.0,115.0,200.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,0,*May be added from 1-Apr-2018; 9th SC,Yes,Addl Ready
122,QP-NOS,Agriculture,Florist,AGR/Q0703,4,0,0,0,8,0,8,1,"12th Class, Preferably with specialization in biology",80.0,120.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
123,QP-NOS,Agriculture,Flower Handler — Packaging & Palletising,AGR/Q0704,4,0,0,0,4,0,4,1,"5th Class ,Preferably",50.0,150.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
124,QP-NOS,Agriculture,Forest Nursery Raiser,AGR/Q6103,4,0,0,0,6,0,6,1,"5th Class, Preferably Primary Education",60.0,140.0,200.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,0,0,0,0
125,QP-NOS,Agriculture,Freshwater Aquaculture farmer ,AGR/Q4905,4,0,0,0,4,0,4,1,"8th Class, Preferably",95.0,105.0,200.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,0,0,0,0
126,QP-NOS,Agriculture,Friends of Coconut Tree,AGR/Q0504,3,0,0,0,6,0,6,1,"5th Class Pass ,Preferably",65.0,135.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,*May be added from 1-Apr-2018; 9th SC,0,0
127,QP-NOS,Agriculture,Gardener,AGR/Q0801,4,0,0,0,4,0,4,1,"5th Class Pass ,Preferably",130.0,170.0,300.0,0.0,0.0,0.0,0.0,0,Yes,Yes,Yes,Yes,Yes,0,0
128,QP-NOS,Agriculture,Greenhouse Fitter,AGR/Q1001,4,0,0,0,4,0,4,1,"10th Class ,Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
129,QP-NOS,Agriculture,Greenhouse Operator,AGR/Q1003,3,0,0,0,2,0,2,1,"5th Class Pass ,Preferably",90.0,110.0,200.0,0.0,0.0,0.0,0.0,0,Yes,Yes,Yes,Yes,Yes,Yes,0
130,QP-NOS,Agriculture,Harvesting Machine Operator,AGR/Q1102,4,0,0,0,5,0,5,1,"10th Class ,Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
131,QP-NOS,Agriculture,Hatchery Incharge - Poultry,AGR/Q4401,5,0,0,0,7,0,7,1,No formal education,75.0,125.0,200.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,0,0,0,0
132,QP-NOS,Agriculture,Hatchery Production Worker,AGR/Q4901,3,0,0,0,5,0,5,1,No formal education,70.0,130.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
133,QP-NOS,Agriculture,Hatchery Manager,AGR/Q4912,6,0,0,0,5,0,5,1,Bachelor’s degree in Fisheries/Aquaculture/Marine Biology or Zoology,80.0,120.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
134,QP-NOS,Agriculture,Inland capture fisherman cum primary processor,AGR/Q5003,4,Option,O:1,O1: Prepare & sell primary fish products,4,1,5,1,"8th Class, Preferably",66.0,134.0,200.0,12.0,28.0,200.0,0.0,0,Yes,Yes,0,0,0,0,0
135,QP-NOS,Agriculture,Crab farmer,AGR/Q4907,4,0,0,0,4,0,4,1,"8th Class, Preferably",68.0,132.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
136,QP-NOS,Agriculture,Maize Cultivator,AGR/Q0103,4,0,0,0,10,0,10,1,"5th Class Pass ,Preferably",70.0,130.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
137,QP-NOS,Agriculture,Mango grower,AGR/Q0302,4,0,0,0,10,0,10,1,"5th Class Pass ,Preferably",70.0,130.0,200.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,0,0,0,0
138,QP-NOS,Agriculture,Mariculture operator,AGR/Q4909,4,0,0,0,4,0,4,1,"8th Class, Preferably",50.0,190.0,240.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
139,QP-NOS,Agriculture,Marine Capture Fisherman cum Primary Processor,AGR/Q5001,4,Option,O:2,"O1: Primary products preparation, O2:  Sashimi products preparation ",4,2,6,1,No formal education,60.0,90.0,150.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,*May be added from 1-Apr-2018; 9th SC,0,0
140,QP-NOS,Agriculture,Medicinal Plants Grower,AGR/Q0901,4,0,0,0,5,0,5,1,Primary Education (5th Pass Preferably),70.0,130.0,200.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,0,0,0,0
141,QP-NOS,Agriculture,Micro irrigation Technician,AGR/Q1002,4,0,0,0,4,0,4,1,8th Class Pass preferable,80.0,120.0,200.0,0.0,0.0,0.0,0.0,0,Yes,Yes,Yes,Yes,Yes,Yes,0
142,QP-NOS,Agriculture,Village Level Milk Collection Center Incharge,AGR/Q4202,4,0,0,0,6,0,6,1,"10th Class, Preferably/ Diploma in dairy management",65.0,135.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
143,QP-NOS,Agriculture,Milk Route Supervisor,AGR/Q4201,5,0,0,0,5,0,5,1,"12th Class, Preferably/Certificate in logistics management",80.0,120.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
144,QP-NOS,Agriculture,Milk Tester,AGR/Q4203,4,0,0,0,5,0,5,1,8th Class,35.0,90.0,125.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
145,QP-NOS,Agriculture,Fish Retailer,AGR/Q5104,3,0,0,0,2,0,2,1,"8th Class, Preferably",70.0,170.0,240.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
146,QP-NOS,Agriculture,Mushroom Grower,AGR/Q7803,4,0,0,0,6,0,6,1,"8th Class, Preferably",75.0,125.0,200.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,0,0,0,0
147,QP-NOS,Agriculture,Neera Technician,AGR/Q0505,3,0,0,0,7,0,7,1,"5th Class Pass ,Preferably",65.0,135.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,*May be added from 1-Apr-2018; 9th SC,0,0
148,QP-NOS,Agriculture,Fishing Gear Technician,AGR/Q5105,4,0,0,0,3,0,3,1,"5th Class ,Preferably",60.0,140.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
149,QP-NOS,Agriculture,Non Timber Forest Produce Collector ,AGR/Q6102,3,0,0,0,4,0,4,1,"5th Class, Preferably Primary Education",60.0,140.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
150,QP-NOS,Agriculture,Organic Grower,AGR/Q1201,4,0,0,0,9,0,9,1,"5th Class Pass ,Preferably",80.0,120.0,200.0,0.0,0.0,0.0,0.0,0,Yes,Yes,Yes,Yes,Yes,Yes,0
151,QP-NOS,Agriculture,Ornamental fish technician,AGR/Q4910,4,0,0,0,4,0,4,1,"10th Class ,Preferably",100.0,100.0,200.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,0,0,0,0
152,QP-NOS,Agriculture,Operator-Reaper Thresher and Crop Residue Machinery,AGR/Q1105,4,0,0,0,5,0,5,1,"8th Class, Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
153,QP-NOS,Agriculture,Packhouse Worker,AGR/Q7503,3,0,0,0,9,0,9,1,"5th Class Pass ,Preferably",91.0,129.0,220.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,*May be added from 1-Apr-2018; 9th SC,0,0
154,QP-NOS,Agriculture,Paddy Farmer,AGR/Q0101,4,0,0,0,8,0,8,1,"5th Class Pass ,Preferably",70.0,130.0,200.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,0,0,0,Cat 1 (Phase 1)
155,QP-NOS,Agriculture,Pearl culture technician,AGR/Q4913,4,0,0,0,3,0,3,1,"10th Class ,Preferably",66.0,174.0,240.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
156,QP-NOS,Agriculture,Pesticide & Fertilizer Applicator,AGR/Q1202,4,0,0,0,3,0,3,1,"8th Class, Preferably",90.0,110.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
157,QP-NOS,Agriculture,Poultry farm manager,AGR/Q4303,7,0,0,0,6,0,6,1,Graduate degree in Agriculture with specialization in Poultry,95.0,145.0,240.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
158,QP-NOS,Agriculture,"Poultry feed, Food safety and Labelling Supervisor ",AGR/Q4305,5,0,0,0,6,0,6,1,12th Class,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
159,QP-NOS,Agriculture,Poultry shed Designer,AGR/Q4304,6,0,0,0,7,0,7,1,Bachelors degree in Architecture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
160,QP-NOS,Agriculture,Pulses Cultivator,AGR/Q0104,4,0,0,0,10,0,10,1,"5th Class Pass ,Preferably",70.0,130.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
161,QP-NOS,Agriculture,Quality Seed Grower,AGR/Q7101,4,0,0,0,6,0,6,1,"5th Class Pass ,Preferably",90.0,110.0,200.0,0.0,0.0,0.0,0.0,0,Yes,Yes,Yes,Yes,Yes,Yes,0
162,QP-NOS,Agriculture,Ripening Chamber Operator,AGR/Q7504,4,0,0,0,3,0,3,1,12th Class,70.0,130.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
163,QP-NOS,Agriculture,Roof Top Gardener,AGR/Q0802,4,0,0,0,5,0,5,1,"8th Class, Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
164,QP-NOS,Agriculture,Seed Processing Worker,AGR/Q7102,3,0,0,0,5,0,5,1,No entry barrier,75.0,125.0,200.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,0,0,0,Cat 1 (Phase 1)
165,QP-NOS,Agriculture,Seed Analysis In-charge,AGR/Q7103,5,0,0,0,6,0,6,1,"12th Class, Preferably",90.0,120.0,210.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
166,QP-NOS,Agriculture,Seed plant production supervisor,AGR/Q7105,5,0,0,0,6,0,6,1,"12th Class, Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
167,QP-NOS,Agriculture,Seed processing plant technician,AGR/Q7104,4,0,0,0,5,0,5,1,"8th Class, Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
168,QP-NOS,Agriculture,Sericulturist,AGR/Q5201,4,0,0,0,5,0,5,1,"5th Class Pass ,Preferably",70.0,130.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,*May be added from 1-Apr-2018; 9th SC,0,0
169,QP-NOS,Agriculture,Fishing Equipment Technician (Electronics),AGR/Q5106,4,0,0,0,3,0,3,1,"5th Class ,Preferably",68.0,172.0,240.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
170,QP-NOS,Agriculture,Service and Maintenance Technician-Farm Machinery,AGR/Q1106,4,0,0,0,5,0,5,1,"10th Class ,Preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,*May be added from 1-Apr-2018; 9th SC,0,0
171,QP-NOS,Agriculture,Hatchery Operator,AGR/Q4402,3,0,0,0,4,0,4,1,"8th Class, Preferably",80.0,120.0,200.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,0,0,0,0
172,QP-NOS,Agriculture,Shrimp farmer,AGR/Q4902,4,0,0,0,10,0,10,1,No formal education,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,*May be added from 1-Apr-2018; 9th SC,0,0
173,QP-NOS,Agriculture,Small poultry farmer ,AGR/Q4306,4,0,0,0,9,0,9,1,"10th Class ,Preferably",100.0,140.0,240.0,0.0,0.0,0.0,0.0,0,Yes,Yes,Yes,Yes,Yes,Yes,0
174,QP-NOS,Agriculture,Solanaceous crop cultivator,AGR/Q0402,4,0,0,0,10,0,10,1,"5th Class Pass ,Preferably",70.0,130.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,*May be added from 1-Apr-2018; 9th SC,0,Addl Ready
175,QP-NOS,Agriculture,Solar Pump technician ,AGR/Q6701,4,0,0,0,6,0,6,1," 8th Class Passed. Preferable ITI (Electrical, Mechanical)",75.0,125.0,200.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,0,*May be added from 1-Apr-2018; 9th SC,0,Addl Ready
176,QP-NOS,Agriculture,Soyabean Cultivator,AGR/Q0201,4,0,0,0,10,0,10,1,"5th Class Pass ,Preferably",70.0,130.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,Cat 1 (Phase 1)
177,QP-NOS,Agriculture,Sugarcane Cultivator,AGR/Q0203,4,0,0,0,10,0,10,1,"5th Class Pass ,Preferably",70.0,130.0,200.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,0,0,0,Cat 1 (Phase 1)
178,QP-NOS,Agriculture,Supply Chain Field Assistant,AGR/Q7501,4,0,0,0,6,0,6,1,12th Class Pass preferable,75.0,125.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
179,QP-NOS,Agriculture,Tea plantation worker,AGR/Q0502,2,0,0,0,8,0,8,1,"5th Class Pass ,Preferably",80.0,120.0,200.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,0,0,0,Addl Ready
180,QP-NOS,Agriculture,Tractor operator,AGR/Q1101,4,0,0,0,3,0,3,1,"10th Class ,Preferably",88.0,112.0,200.0,0.0,0.0,0.0,0.0,0,Yes,Yes,Yes,Yes,Yes,Yes,0
181,QP-NOS,Agriculture,Tuber crop cultivator,AGR/Q0403,4,0,0,0,10,0,10,1,"10th Standard pass, preferably",70.0,130.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
182,QP-NOS,Agriculture,Vermicompost producer,AGR/Q1203,4,0,0,0,5,0,5,1,"10th Standard pass, preferably",90.0,110.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,*May be added from 1-Apr-2018; 9th SC,0,Addl Ready
183,QP-NOS,Agriculture,Veterinary Clinical Assistant ,AGR/Q4802,5,0,0,0,14,0,14,1,"8th Standard pass, preferably",787.5,1455.5,2243.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
184,QP-NOS,Agriculture,Veterinary Field Assistant ,AGR/Q4801,5,0,0,0,15,0,15,1,Graduate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
185,QP-NOS,Agriculture,Service Technician - Watershed,AGR/Q6602,4,0,0,0,4,0,4,1,Graduate,100.0,106.0,206.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
186,QP-NOS,Agriculture,Warehouse Worker,AGR/Q7502,3,0,0,0,7,0,7,1,10th Class,75.0,125.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
187,QP-NOS,Agriculture,Watershed Assistant,AGR/Q6607,3,0,0,0,2,0,2,1,Preferably 5th Standard ,55.0,145.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
188,QP-NOS,Agriculture,Watershed Consultant,AGR/Q6603,8,0,0,0,5,0,2,1,"Post Graduate in the discipline related to Natural Resource Management, especially in Rural Development/ Sociology/ Social Work/ Agriculture/ Agriculture Engineering/ Civil Engineering/ Agri-Business Management, preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
189,QP-NOS,Agriculture,Watershed Engineer,AGR/Q6606,6,0,0,0,5,0,5,1,12th Standard Pass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
190,QP-NOS,Agriculture,Watershed Manager,AGR/Q6604,7,0,0,0,4,0,4,1,Diploma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
191,QP-NOS,Agriculture,Watershed Supervisor,AGR/Q6605,5,0,0,0,4,0,4,1,8th Standard passed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
192,QP-NOS,Agriculture,Wheat Cultivator,AGR/Q0102,4,0,0,0,10,0,10,1,ITI,70.0,130.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
193,QP-NOS,Agriculture,Assistant Interior Landscaper ,AGR/Q0803,3,0,0,0,4,0,4,1,8th Standard passed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
194,QP-NOS,Agriculture,Assistant gardener ,AGR/Q0804,3,0,0,0,4,0,4,1,Preferably class 8th,55.0,145.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,*May be added from 1-Apr-2018; 9th SC,0,0
195,QP-NOS,Agriculture,Assistant groundskeeper,AGR/Q0805,3,0,0,0,3,0,3,1,Preferably Class 8,65.0,135.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
196,QP-NOS,Agriculture,Interior Landscaper ,AGR/Q0806,4,0,0,0,4,0,4,1,"10th Class + ITI / Diploma (Electrical, Electronics, Civil, Mechanical, Fitter, Instrumentation, Welder, Mason)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
197,QP-NOS,Agriculture,Irrigation Service  Technician ,AGR/Q1104,4,0,0,0,3,0,3,1,"10th Class + ITI / Diploma (Electrical, Electronics)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Yes,0,0,0,0,0
198,QP-NOS,Agriculture,Nursery worker ,AGR/Q0807,3,0,0,0,3,0,3,1,10th Class,65.0,135.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,*May be added from 1-Apr-2018; 9th SC,0,0
199,QP-NOS,Agriculture,Hydroponics Technician ,AGR/Q0808,4,0,0,0,5,0,5,1,12th Class in Science Or Level 3 Phlebotomy with experience of minimum three years in the laboratory setup,55.0,165.0,220.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
200,QP-NOS,Agriculture,Vineyard grower,AGR/Q0304,4,0,0,0,7,0,7,1,Preferably class VIII,70.0,130.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
201,QP-NOS,Agriculture,Vineyard worker ,AGR/Q0305,3,0,0,0,5,0,5,1,5th Pass,70.0,130.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
202,QP-NOS,Agriculture,Jute and Mesta Cultivator,AGR/Q0204,4,0,0,0,5,0,5,1,5th Standard,80.0,120.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
203,QP-NOS,Agriculture,Lac Cultivator,AGR/Q6105,4,0,0,0,7,0,7,1,8th Standard pass,70.0,130.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
204,QP-NOS,Agriculture,Goat Farmer,AGR/Q4501,4,0,0,0,5,0,5,1,5th class pass preferably,75.0,125.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
205,QP-NOS,Agriculture,Timber Grower,AGR/Q6104,4,0,0,0,7,0,7,1,8th Standard pass,60.0,140.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
206,QP-NOS,Agriculture,Essential Oil Extractor,AGR/Q0902,3,0,0,0,4,0,4,1,5th Class,42.0,158.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
207,QP-NOS,Agriculture,Soil Sampler/Collector,AGR/Q8104,3,0,0,0,4,0,4,1,Class V,40.0,75.0,115.0,15.0,70.0,115.0,0.0,0,Yes,0,0,0,0,0,0
208,QP-NOS,Agriculture,Soil & Water Testing Lab Assistant,AGR/Q8102,4,0,0,0,4,0,4,1,10+2,60.0,140.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
209,QP-NOS,Agriculture,Soil & Water Testing Lab Analyst,AGR/Q8103,5,0,0,0,5,0,5,1,Preferably B.Sc Agriculture,70.0,170.0,240.0,0.0,0.0,0.0,0.0,0,Yes,Yes,Yes,0,0,0,0
210,QP-NOS,Agriculture,Tractor Mechanic,AGR/Q1108,4,0,0,0,6,0,6,1,12th Class,50.0,170.0,220.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
211,QP-NOS,Agriculture,Piggery Farmer,AGR/Q4502,4,0,0,0,8,0,8,1,5th Standard pass,50.0,80.0,130.0,50.0,90.0,200.0,0.0,0,Yes,0,0,0,0,0,0
212,QP-NOS,Agriculture,Garden cum Nursery Raiser,AGR/Q0809,4,0,0,0,6,0,6,1,"Class 5, preferably",180.0,290.0,470.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
213,QP-NOS,Agriculture,Agri Research Analyst ,AGR/Q7901,7,0,0,0,4,0,4,1,"Graduate, preferably in Agriculture/Economics/Finance",90.0,140.0,230.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
214,QP-NOS,Agriculture,Agri Commodity Quality Assayer,AGR/Q7902,5,0,0,0,3,0,3,1,"Graduate, preferably in Agriculture/Science",73.0,127.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
215,QP-NOS,Agriculture,Risk Analyst Manager-Agri Commodity,AGR/Q7903,7,0,0,0,4,0,4,1,"Graduate, preferably in Agriculture/Economics/Commerce",95.0,145.0,240.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
216,QP-NOS,Agriculture,Agri Commodity Procurement Manager,AGR/Q7904,6,0,0,0,5,0,5,1,"Graduate, preferably in Agriculture/Business Management",72.0,128.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
217,QP-NOS,Agriculture,Electronic Trading Supervisor-Agri Commodity,AGR/Q7905,5,0,0,0,5,0,5,1,Graduate in any discipline preferably Science/Computer,90.0,140.0,230.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
218,QP-NOS,Agriculture,Commodity Account Manager ,AGR/Q7906,5,0,0,0,2,0,2,1,Graduate in Commerce,72.0,128.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
219,QP-NOS,Agriculture,Produce Mapping Surveyor ,AGR/Q7907,5,0,0,0,5,0,5,1,Graduate in Agriculture Studies preferably,65.0,135.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
220,QP-NOS,Agriculture,Aquaculture Fabricator,AGR/Q5110,4,0,0,0,5,0,5,1,ITI/ Higher Secondary,75.0,180.0,255.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
221,QP-NOS,Agriculture,Institution Development Manager,AGR/Q7805,6,0,0,0,3,0,3,1,Graduation in any discipline (preferably social science),72.0,168.0,240.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
222,QP-NOS,Agriculture,Agri Service Input Dealer,AGR/Q7804,5,0,0,0,6,0,6,1,10th Class,100.0,200.0,300.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,0,0,0,0
223,QP-NOS,Agriculture,Agri Commodity Fumigation Operator,AGR/Q7908,4,0,0,0,4,0,4,1,"12th Class, preferably",60.0,140.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
224,QP-NOS,Agriculture,Agri Warehouse Supervisor,AGR/Q7510,5,0,0,0,5,0,5,1,"Class 10, preferably",78.0,122.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
225,QP-NOS,Agriculture,Plant Tissue Culture Technician,AGR/Q8101,4,0,0,0,4,0,4,1,Class X,60.0,140.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
226,QP-NOS,Agriculture,Heritage Gardener,AGR/Q0810,5,0,0,0,6,0,6,1,Class 10th passed,100.0,140.0,240.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
227,QP-NOS,Agriculture,Stud Farm Worker,AGR/Q4701,3,0,0,0,5,0,5,1,"Class 10, preferably. No separate entry requirement for veterans from Armed Forces who have exposure of working in similar trade or job roles",76.0,164.0,240.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
228,QP-NOS,Agriculture,Group Farming Practitioner,AGR/Q7806,4,0,0,0,6,0,6,1,Basic literacy level,65.0,135.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
